conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1641606233475153922,Fri Mar 31 23:26:21 +0000 2023,1,@bayymaxxxxx @tanyakanrl GUA KIRA DIA PKE PECI COK,1641945053924061184,,bayymaxxxxx,in,,0,2,0,https://x.com/httptata06/status/1641945053924061184,1351727265592184835,httptata06
1641945049494867968,Fri Mar 31 23:26:20 +0000 2023,1,Zionis israel itu PENJAJAH... Jangan di kasih panggung buat olah raga... Harusnya di usir/di musnahkan!!! PBB: Serangan Pemukim Penjajah terhadap Warga Palestina Terkait Perluasan Permukiman Zionis Israel https://t.co/8uWeU9en6y,1641945049494867968,,,in,,0,0,0,https://x.com/Askar29984293/status/1641945049494867968,1326130068691677184,Askar29984293
1641903607485267968,Fri Mar 31 23:26:13 +0000 2023,0,@moonityjinnie Hello i am sara,1641945020331687936,,moonityjinnie,in,she/her    22    multi,0,1,0,https://x.com/myuniversehobii/status/1641945020331687936,1216443945720389634,myuniversehobii
1641116406745026561,Fri Mar 31 23:25:55 +0000 2023,0,@FaktaSepakbola masih mau bela Israel? https://t.co/1UX6tT5Yvy,1641944944586928128,https://pbs.twimg.com/media/FslcObwaMAE_4J8.jpg,FaktaSepakbola,in,,0,0,0,https://x.com/AbdulBudi5/status/1641944944586928128,1146547102501068800,AbdulBudi5
1641798681635737603,Fri Mar 31 23:25:51 +0000 2023,2,@PDI_Perjuangan Kalian tuduh FIFA standar ganda lah kalian sendiri membiarkan delegasi Israel hadir di IPU bukanlah itu standar ganda juga ? Srimulat kalah lucu nih ,1641944929055424512,,PDI_Perjuangan,in,,0,0,0,https://x.com/ris_ris_20/status/1641944929055424512,1605682465850654721,ris_ris_20
1641668642692796417,Fri Mar 31 23:25:24 +0000 2023,5,@Miduk17 @adisatya Woiii... Goublok.. Coba kau kasih link pernyataan FIFA bhw PD U 20 batal krna menolak Tim Israel? Goublok boleh tp hati jgn busuk..? Coba anda berkaca mulut nya beda ngak dg dubur ?,1641944814446080004,,Miduk17,in,Indonesia,0,2,0,https://x.com/mariadi63425147/status/1641944814446080004,555944814,mariadi63425147
1641804578386767872,Fri Mar 31 23:25:06 +0000 2023,0,@tvOneNews Kalo udah disebut kata israel udah bangsat semua tu kaum.,1641944740815065091,,tvOneNews,in,,0,0,0,https://x.com/FRD_Alyus/status/1641944740815065091,1003346803306029056,FRD_Alyus
1641803187803004929,Fri Mar 31 23:21:49 +0000 2023,0,@natanattda btw itu apa nama menunya kak?,1641943913543118848,,natanattda,in,,0,0,0,https://x.com/httptata06/status/1641943913543118848,1351727265592184835,httptata06
1641419513718792194,Fri Mar 31 23:21:34 +0000 2023,0,@MikaelTohaga @DekiFaisaL @AlBahaul @KiyaiNusantara Rombongan DPRnya Israel Delegasi Knesset Israel di Inter-Parliamentary Union (IPU) Bali 2022 lo tau tidak,1641943849164759043,,MikaelTohaga,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/ZoneBrilian/status/1641943849164759043,1603698510939193344,ZoneBrilian
1641943806194118656,Fri Mar 31 23:21:23 +0000 2023,0,Ngakak kalo inget ini jungp berasa ikutan ngrasain kerempongan jungwoo awal main ig ,1641943806194118656,,,in,,0,0,0,https://x.com/chipoet55/status/1641943806194118656,1627916397027405824,chipoet55
1641791842067836929,Fri Mar 31 23:21:04 +0000 2023,0,@AsadMahmoodJUI Hukomat k bury din shoroh. Israel se trade start kr k molana sb ki ghirat ko. Lalkara gya hi.,1641943726455963649,,AsadMahmoodJUI,in,Dubai,0,0,0,https://x.com/nomanbabar47/status/1641943726455963649,2482084219,nomanbabar47
1641914681471164416,Fri Mar 31 23:20:58 +0000 2023,2,@Hafe098 @ARYSabirShakir Begairati m molana sa bara dalla koi nahi... Taqreer ko choro amal batao.. Israel sa bazapta tajarat shoro hogai ha net pr search karo or zaibra nahi insan bano,1641943701105590273,,Hafe098,in,,0,2,0,https://x.com/saeedkhaan482/status/1641943701105590273,1306979775131586565,saeedkhaan482
1641943607660929026,Fri Mar 31 23:20:36 +0000 2023,0,Israel menjajah Palestina ? Indonesia menjajah Papua ? #penjajah #timnasu20 https://t.co/rZnUlHCWmw,1641943607660929026,https://pbs.twimg.com/media/FslahEAagAA5aH6.jpg,,in,indonesia,0,1,0,https://x.com/bertosepi/status/1641943607660929026,2158106144,bertosepi
1641094645978394624,Fri Mar 31 23:20:24 +0000 2023,0,@fifamedia Standar ganda FIFA Rusia yang menyerang Ukraina diberikan hukuman sedangkan Israel yang brutal menjajah Palestine dibiarkan bertahun-tahun,1641943557010501633,,fifamedia,in,Indonesia,0,0,0,https://x.com/SaptinoMiro/status/1641943557010501633,1223468892,SaptinoMiro
1641943481768902656,Fri Mar 31 23:20:06 +0000 2023,0,g gmna gmna wkwkwk,1641943481768902656,,,in,"Seville, Victoria",0,0,0,https://x.com/U097F/status/1641943481768902656,1322133849548058625,U097F
1641943449430814720,Fri Mar 31 23:19:58 +0000 2023,0,Gokil sih. Jadi pendukung israel lewat jalur bola. Wkwkk. Itu negara emang jago soal perang pikiran (5th domain). Mgkn juga krn lawannya (palestine &amp; the rest) gk jago counter. Sedangkan rusia &amp; china main2 propaganda selalu gagal. Soalnya musuhnya backed by western world,1641943449430814720,,,in,,0,0,0,https://x.com/LawanJudiOnline/status/1641943449430814720,1570123250096812032,LawanJudiOnline
1641943417310826498,Fri Mar 31 23:19:51 +0000 2023,5,Tinggi dan kokohnya tembok ini tidak menghalangi perjuangan rakyat Palestina untuk mencapai Al Aqsa.. KERINDUAN umat Islam untuk shalat di Masjid Al Aqsa jauh lebih tinggi dibandingkan dinding kezaliman yang Zionis Israel bangun. #FreePalestine #IsraeliCrimes https://t.co/XombLzpDjL,1641943417310826498,https://pbs.twimg.com/media/Fsla1QcaYAE5VFu.jpg,,in,,2,0,1,https://x.com/dwi_PAL1109/status/1641943417310826498,1211201772192059393,dwi_PAL1109
1641936281146892288,Fri Mar 31 23:19:36 +0000 2023,0,@detikcom Selama masih menanam kebencian pd Israel ya jgn harap memang...,1641943354283020288,,detikcom,in,,0,2,0,https://x.com/TuanBarat/status/1641943354283020288,448740224,TuanBarat
1641689291180093440,Fri Mar 31 23:19:25 +0000 2023,0,@blinkmf akuuu‍️‍️‍️‍️tp ga sempet ss krn eror tanda @// nya,1641943308456038401,,blinkmf,in,,0,0,0,https://x.com/httptata06/status/1641943308456038401,1351727265592184835,httptata06
1641943268555640832,Fri Mar 31 23:19:15 +0000 2023,0,kemungkinan sanksinya ga berat sih karna FIFA masih pengen support untuk sepakbola indonesia + yg menolak israel bukan PSSI tapi oknum2 yg gaada hubungannya dengan PSSI.,1641943268555640832,,,in,"INTJ, Indonesia",0,1,0,https://x.com/gabepardosi_/status/1641943268555640832,867756870022254592,gabepardosi_
1641822954043629569,Fri Mar 31 23:19:11 +0000 2023,0,@Ghurem2 Namanye Gal Gadot Yahudi Israel asli pemeran wonder woman rencana mau dateng ke Indonesia tapi katanye nanti jangan ajak ajak kadrun soalnya mulutnya bau jamban https://t.co/lg3AvSs6oF,1641943252675723267,https://pbs.twimg.com/media/Fslap8KXwAIgpua.jpg,Ghurem2,in,,0,1,0,https://x.com/JokoPintar2/status/1641943252675723267,1615429014859964416,JokoPintar2
1641765226679873540,Fri Mar 31 23:18:57 +0000 2023,1,@PartBurungGalak Belum pernah baca Perjanjian Lama nich si Roller kalau bangsa Israel diberkati Tuhan selalu Abraham Ishak Yakub. ,1641943194043838465,,PartBurungGalak,in,"West Java, Bogor",0,0,0,https://x.com/Harviliu/status/1641943194043838465,59079623,Harviliu
1641814607416401921,Fri Mar 31 23:18:51 +0000 2023,15,@PDemokrat Halah... Saya yakin ahy masih cere permainan kecil dan rendah itu. Sekiranya Pemerintah membela kedatangan tim Israel di awal mungkin ahy akan berdemo utk menentang kedatangan tim Israel. Cara kekanak-kanakan seperti itu mmg cocok dgn karakter ahy yg berjiwa anaknya mami.,1641943166462095361,,PDemokrat,in,jakarta,0,3,1,https://x.com/GoStelindo/status/1641943166462095361,3232298971,GoStelindo
1641929720890638336,Fri Mar 31 23:18:51 +0000 2023,0,@PresenterNoah Ngolo mtupu,1641943165237182469,,PresenterNoah,in,Home,0,0,0,https://x.com/rshad_ninja/status/1641943165237182469,1306823740886581248,rshad_ninja
1641783716413591553,Fri Mar 31 23:18:49 +0000 2023,0,@Elicalovingyou Telat tapi mauuu jg,1641943158295769088,,Elicalovingyou,in,19 yo,0,1,0,https://x.com/SHINIlCHIRO/status/1641943158295769088,1427915769032044548,SHINIlCHIRO
1641382297642622976,Fri Mar 31 23:18:49 +0000 2023,0,@NgogAgam @gibran_tweet Wah ntar Indonesia semakin terkucilkan donk dikancah Internasional dimana sampai kapanpun Indonesia ga akan dikasih jatah tuan rumah buat Olimpiade dan Piala Dunia dikarenakan pasti ada Negara Israel yg akan ikut serta juga perjuangan macam apa ini?,1641943158195118082,,NgogAgam,in,,0,0,0,https://x.com/Yanto61896024/status/1641943158195118082,1375080476805763073,Yanto61896024
1641747826559565824,Fri Mar 31 23:18:47 +0000 2023,0,@SantorinisSun @YusufAlfari_02 Sama FIIFA jg standar ganda. Rusiaaj bisa dilarang knp Israel enggak. Tpi yaitu tdi kembali ke peranturan kemenlu,1641943150779580416,,SantorinisSun,in,,0,0,0,https://x.com/SuryoWijoyo5/status/1641943150779580416,976449453820280833,SuryoWijoyo5
1641751603203174400,Fri Mar 31 23:18:30 +0000 2023,0,@MudasirRomini @Dennysiregar7 @AgusYudhoyono Trus yang mampu menurut kau yang nolak Israel sehingga gagal jadi penyelenggara dan bikin malu sedunia?,1641943078385893376,,MudasirRomini,in,,0,0,0,https://x.com/antipati88/status/1641943078385893376,920836090327547904,antipati88
1641942147434967041,Fri Mar 31 23:18:20 +0000 2023,0,Lagi lagi la kalau anda breadwinner ada hutang bank yang banyak or ada tanggungjawab untuk sara ibu bapa.,1641943036312842242,,termiziisa,in,Kuala Lumpur,0,0,0,https://x.com/termiziisa/status/1641943036312842242,759938707,termiziisa
1641943026556866560,Fri Mar 31 23:18:18 +0000 2023,0,Boboiboy lagii! lanjut season 2 &gt;~&lt; https://t.co/QmsTcmbWLo,1641943026556866560,https://pbs.twimg.com/media/FslaecdakAArmmI.jpg,,in,19 yo,0,0,0,https://x.com/SHINIlCHIRO/status/1641943026556866560,1427915769032044548,SHINIlCHIRO
1641942980704747520,Fri Mar 31 23:18:07 +0000 2023,0,GUA CAPEK BGT KETAWA PAGI² BUTA,1641942980704747520,,,in,,0,0,0,https://x.com/httptata06/status/1641942980704747520,1351727265592184835,httptata06
1641698249638834177,Fri Mar 31 23:18:04 +0000 2023,0,@Miduk17 Lah emang undang undang Menlu ngelarang israel datang ke INA knp masih di permasalahkan https://t.co/ssgCHxUoef,1641942971259183104,https://pbs.twimg.com/media/FslaayaaYAEOonV.jpg,Miduk17,in,"Sumatera Utara, Indonesia",0,0,0,https://x.com/Lubis_naborju/status/1641942971259183104,481952606,Lubis_naborju
1641419513718792194,Fri Mar 31 23:17:46 +0000 2023,0,@MikaelTohaga @DekiFaisaL @AlBahaul @KiyaiNusantara PRESIDEN SOEHARTO SAJA PERNAH MENERIMA PERDANA MENTERI ISRAEL YIZAK RABIN TAHUN 1993,1641942894977351680,,MikaelTohaga,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/ZoneBrilian/status/1641942894977351680,1603698510939193344,ZoneBrilian
1641941729204137985,Fri Mar 31 23:17:02 +0000 2023,0,@realfvcknlegacy tglad,1641942709207433216,,realfvcknlegacy,et, she/her,0,0,0,https://x.com/f0olishonee/status/1641942709207433216,1501635255538630659,f0olishonee
1641942698864041984,Fri Mar 31 23:16:59 +0000 2023,0,@AllamaRajaNasir ...Allama sahb hm israel p Lanat or isko manny walun p b lanat bhejty hn..mgr thora soch smj k post kia krein q k ap ak zimadar admi hn...shukria,1641942698864041984,,AllamaRajaNasir,in,"Rawalpindi, Pakistan",0,0,0,https://x.com/sargani_naveed/status/1641942698864041984,1551944761094721537,sargani_naveed
1641782097022156800,Fri Mar 31 23:16:59 +0000 2023,18,@Tp_Ldr Kalau ko nak tgk Islam kena tekan pergi tgk Palestine tu barulah islam kena tekan.,1641942698549735424,,Tp_Ldr,in,,0,0,0,https://x.com/aktzma/status/1641942698549735424,703333061883068416,aktzma
1640600288963833856,Fri Mar 31 23:16:53 +0000 2023,0,@KANGBACOT150 @afikusumo @goblokalay @detiksport Tp munafik juga alat militernya dan alat kepolisian yg MADE IN ISRAEL dipakai juga oleh indo klo pemerintah menolak. Nasi sdh jd bubur dimakan aja drpd dikasih ayam ,1641942673786564609,,mf4future,in,,0,0,0,https://x.com/mf4future/status/1641942673786564609,1224483892565950466,mf4future
1641942637602304001,Fri Mar 31 23:16:45 +0000 2023,42,Penjajah zionis israel benci warga Palestina yg berkerumun dlm jumlah banyak: pejalan kaki diserang penjaga toko dipukuli jama ah solat digebuki; gerombolan Yahudi serbu Masjidil Aqsha dan tembaki warga Palestina. #RamadhanGarisDepan @PalinfoAr https://t.co/g1hc7Du14K,1641942637602304001,https://pbs.twimg.com/ext_tw_video_thumb/1641913317101912070/pu/img/HurgBynXML75fZty.jpg,,in,"Yogyakarta, Indonesia",3,4,58,https://x.com/sahabatalaqsha/status/1641942637602304001,57783490,sahabatalaqsha
1641724134572056578,Fri Mar 31 23:16:40 +0000 2023,0,@FaktaSepakbola @FIFAcom MANA FIFA ? ISRAEL KAYAK GINI YANG MAU DIBELA??? SEENAKNYA AJA MEMBERIKAN SANKSI SEPIHAK KE BEBERAPA NEGARA,1641942616580456448,,FaktaSepakbola,in,,0,0,0,https://x.com/risna59955414/status/1641942616580456448,1390797024639942657,risna59955414
1641783653431914497,Fri Mar 31 23:16:35 +0000 2023,0,@indomyfess Untung gw belom baca komen2nya dahlaaah males jg sama itu akun bye aja mendingan,1641942594728099840,,indomyfess,in,Jakarta Capital Region,0,0,0,https://x.com/Reeeithv/status/1641942594728099840,248179550,Reeeithv
1641721110424346625,Fri Mar 31 23:16:14 +0000 2023,0,@idextratime yang masih ngotot bukan karena demo penolakan israel kudu balik lagi belajar dari SD kebiasaan sekolahnya pasti 'kalo gak ada dibuku berarti salah' atau 'mana kalimat yg bilang begitu' padahal jelas2 ada pernyataan tersirat terkait itu di kalimat pak ET.,1641942507608227840,,idextratime,in,,0,0,0,https://x.com/pistachiyyo/status/1641942507608227840,1355576478247780353,pistachiyyo
1641942318826782720,Fri Mar 31 23:16:11 +0000 2023,0,Pake format Cek#KTP#NIK ke nomor Mendagri masih bisa gak min?,1641942497609019392,,arralattestea,in,또끼염🐰 || random.,0,1,0,https://x.com/arralattestea/status/1641942497609019392,914045693630672898,arralattestea
1641942476952059905,Fri Mar 31 23:16:06 +0000 2023,0,Dang.,1641942476952059905,,,in,,0,0,0,https://x.com/bitterrmincho/status/1641942476952059905,1178514773513658370,bitterrmincho
1641942427211808768,Fri Mar 31 23:15:55 +0000 2023,0,Tahun ini ikutan beli album FML Kali ya. Album nya cakep. Kebetulan gue suka biru(Pdhl sukanya ijo).,1641942427211808768,,,in,,0,0,0,https://x.com/bitterrmincho/status/1641942427211808768,1178514773513658370,bitterrmincho
1641942420467380224,Fri Mar 31 23:15:53 +0000 2023,0,nda usa itu drone yg dipake sama TNI pun itu dari israel wkwkw,1641942420467380224,,,in,"INTJ, Indonesia",0,0,0,https://x.com/gabepardosi_/status/1641942420467380224,867756870022254592,gabepardosi_
1641942318826782720,Fri Mar 31 23:15:29 +0000 2023,0,@ccdukcapil halo min klo mau ngecek nomor apa saja yang udah registrasi pakai NIK gimana ya?,1641942318826782720,,ccdukcapil,in,또끼염🐰 || random.,0,1,0,https://x.com/arralattestea/status/1641942318826782720,914045693630672898,arralattestea
1641911765452873728,Fri Mar 31 23:15:14 +0000 2023,5,@ukie717 @UyokBack ....Alhamdulillah masih ada yg ingat Tragedi Talang sari Lampung yg saat itu Komandan Korem nya AM Hendro..ini membantai Umat Islam...saat mrka Shalat Subuh .. Yg di lakukan oleh manusia trkutuk sama yg di lakukan oleh Ariel Sharon..jagal Zionis Israel,1641942255497007104,,ukie717,in,....ujung langit...,0,2,0,https://x.com/Arnaldo60372609/status/1641942255497007104,817002845928976385,Arnaldo60372609
1641796253255364610,Fri Mar 31 23:15:00 +0000 2023,1,@pengarang_sajak Namanye Gal Gadot Yahudi Israel asli pemeran wonder woman rencana mau dateng ke Indonesia tapi katanye nanti jangan ajak ajak orang orang pe'ak yg selalu brisik https://t.co/Ao5GJ69hZ8,1641942199188193280,https://pbs.twimg.com/media/FslZs2pXwAEF1FX.jpg,,in,,0,0,0,https://x.com/JokoPintar2/status/1641942199188193280,1615429014859964416,JokoPintar2
1641748410385698818,Fri Mar 31 23:14:17 +0000 2023,0,@Miduk17 Coba deh lihat di you tube Maia Estianti lg ke Israel...disana Gereja &amp; Masjid berhadapan/bersebelahan...mereka damai saja ,1641942016694325253,,Miduk17,in,.,0,0,0,https://x.com/jollyalexandra/status/1641942016694325253,156309718,jollyalexandra
1641714232973750272,Fri Mar 31 23:14:02 +0000 2023,0,@Amirul2807 @CoachJustinL @PDI_Perjuangan betul bbrp negara pun ngecam rusia meanwhile indonesia hanya sendiri yg ngecam israel kecuali ada support dari bbrp negara mungkin bisa diterima sama FIFA.,1641941952810872832,,Amirul2807,in,"INTJ, Indonesia",0,1,0,https://x.com/gabepardosi_/status/1641941952810872832,867756870022254592,gabepardosi_
1641830209099026432,Fri Mar 31 23:13:53 +0000 2023,1,@nctzenbase Waw gelap https://t.co/95d2NYV0CL,1641941915095695362,https://pbs.twimg.com/media/FslZeGVaAAAlbWA.jpg,nctzenbase,in,,0,0,0,https://x.com/KIPASANGINVENTI/status/1641941915095695362,1414824953283694595,KIPASANGINVENTI
1640600288963833856,Fri Mar 31 23:13:49 +0000 2023,0,@KANGBACOT150 @afikusumo @goblokalay @detiksport Percuma diptotes bos! Penguasa skrng di dominasi oleh partai anaknya. Lagi juga di pembukaan UUD gak ada nama negara yg disebut. Yg menyatakan mendukung Palestina dan menolak Israel hanya Sorkarno tdk disebutkan petinggi negara indo.,1641941900591763456,,KANGBACOT150,in,,0,4,0,https://x.com/mf4future/status/1641941900591763456,1224483892565950466,mf4future
1641797607705165824,Fri Mar 31 23:13:35 +0000 2023,2,@juveindonesia @detikcom hadeh...udah ga percaya sm orang politik model kayak gini..cb kl sebaliknya WCU20 ttp jalan di Indonesia..dia akan koar2 dan blg kita sdh melanggar UUD dgn ttp membiarkan Israel main di Indonesia..org politik omongannya ga bs dipercaya,1641941843696025600,,juveindonesia,in,Denpasar,0,0,0,https://x.com/PramaEka/status/1641941843696025600,1078333723,PramaEka
1641818012293664768,Fri Mar 31 23:09:59 +0000 2023,1,@GibraltarNc Q liat di narasi mata Najwa malah thn 2022 ada pemain bola asal Palestina yg di bunuh Israel bang,1641940933657886721,,GibraltarNc,in,,0,0,0,https://x.com/cibel_tompelan/status/1641940933657886721,1330060102343200769,cibel_tompelan
1641940649170833408,Fri Mar 31 23:08:51 +0000 2023,0,Harusnya pemerintah kohana berani speak up ke FIFA knp cm Rusia aja yg dilarang ikut U20 dgn alasan negara agresor hrsnya Israel sm US jg kena kan mrk sama aja sebagai negara agresor jg,1641940649170833408,,,in,,0,0,0,https://x.com/cibel_tompelan/status/1641940649170833408,1330060102343200769,cibel_tompelan
1641938585292079104,Fri Mar 31 23:08:47 +0000 2023,1,@HaneeaPiprani Prh chukaa hun... Poora article Ye dubai se hori hai tijarat Coz dubai mai Israel embassy hai Or ye indirectly link hai... Waha jo bnda hai businessmen wo isreali passport holder bi hai Usne tijarat ki hai dubai k through Dubai se huaa hai directly Prha hai article poora?,1641940633177800704,,HaneeaPiprani,in,Pakistan,0,0,0,https://x.com/JazibKhanzada/status/1641940633177800704,962062871722057728,JazibKhanzada
1641712104230248448,Fri Mar 31 23:08:30 +0000 2023,0,@kurawa Sebagai gubernur Jateng adalah hak pak Ganjar Pranowo untuk menolak Timnas Israel tugas kita hanya membully nya kok.,1641940562772393985,,kurawa,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/MTeroos/status/1641940562772393985,1314547478604050432,MTeroos
1641940486729662465,Fri Mar 31 23:08:12 +0000 2023,0,ISRAEL memang luwar biasa BIADAB nya ... https://t.co/HGTv5YRH2a,1641940486729662465,,,in,Semarang ,0,0,0,https://x.com/jokomarianto13/status/1641940486729662465,2783956429,jokomarianto13
1641940395616763905,Fri Mar 31 23:07:50 +0000 2023,0,Hehe banyak arab countries yang punya hubungan terselubung sama israel mereka udah maintaining good relationship.,1641940395616763905,,,in,,0,0,0,https://x.com/misspoetic19/status/1641940395616763905,2311053936,misspoetic19
1641793449270853632,Fri Mar 31 23:07:41 +0000 2023,0,@AsepWitoko Kalau pake JIS ada israel apakah tetap menolak?atau mendukung?atau diam? *cuma nanya,1641940357087903745,,AsepWitoko,in,Republik Kalong,0,1,0,https://x.com/hukumnewtondua/status/1641940357087903745,2469553038,hukumnewtondua
1641837692932718592,Fri Mar 31 23:07:30 +0000 2023,1,@GeiszChalifah Siapa bilang sepak bola tidak di kaitkan dgn politik Team Rusia aza tidak ti izinkan main di piala dunia Qatar Ronaldo aza di black list di eropa karena dukung palestina beda dgn messi yg dukung israel,1641940309633548288,,GeiszChalifah,in,Barabai / kal sel,0,0,0,https://x.com/syamsuri555/status/1641940309633548288,4731951006,syamsuri555
1641940275361726465,Fri Mar 31 23:07:22 +0000 2023,0,Aksi Brutal Tentara Israel Bikin Ngamuk Presiden Federasi Sepakbola Palestina: Itu Serangan Berencana dan Aksi Terorisme! https://t.co/gVL0HNRBDa,1641940275361726465,,,in,,0,0,0,https://x.com/charotardaily/status/1641940275361726465,1255881009746161664,charotardaily
1641940234740076544,Fri Mar 31 23:07:12 +0000 2023,0,kabayang khan kalo dubes palestina kmrn ikut menolak israel? alamat di serang ku antek-antek israel bisa lebih parah daripada anu dirasakaeun ku gub jateng&amp;bali,1641940234740076544,,,in,satukangeun #PERSIB,0,0,0,https://x.com/noeaingid/status/1641940234740076544,3092126341,noeaingid
1641924051806588929,Fri Mar 31 23:06:58 +0000 2023,2,@RiaKeynou Kemampuan literasinya sgt rendah tapi yg begini ini justru dapat tempat utk bicara di depan umum. Bagaimana agresi Arab di Yaman yg konon seribu kali lebih kejam dibandingkan sikap Israel terhadap warga Palestina ? Standar ganda yg dibangun dari kebencian yg tdk masuk diakal.,1641940177198415872,,RiaKeynou,in,jakarta,0,0,0,https://x.com/GoStelindo/status/1641940177198415872,3232298971,GoStelindo
1641940173691691009,Fri Mar 31 23:06:57 +0000 2023,0,Lagi-Lagi Pemuda Palestina ditangkap Zionis #shorts #palestine #palestina https://t.co/yArrBDLdOq via @YouTube,1641940173691691009,,,in,,0,0,0,https://x.com/HassanA61124158/status/1641940173691691009,1431734999737327621,HassanA61124158
1641940167333400576,Fri Mar 31 23:06:56 +0000 2023,0,Emang @PSSI gak siap tapi terus tai chi nyalahin penolakan pada Israel,1641940167333400576,,,in,"Here, There and Everywhere",0,0,0,https://x.com/AaBay81/status/1641940167333400576,275578337,AaBay81
1641878441506099210,Fri Mar 31 23:06:50 +0000 2023,0,@CiroMurayamaINE @INEMexico Hasta nunca HDTPM,1641940144906285057,,CiroMurayamaMx,in,"Distrito Federal, México",0,0,0,https://x.com/wilo1309/status/1641940144906285057,132299703,wilo1309
1641850225848614912,Fri Mar 31 23:06:37 +0000 2023,0,@SangatSugu10591 Kita tengokkan je.... asal jgn kacau PH sudah,1641940089348694016,,SangatSugu10591,in,Selangor no 1,0,0,0,https://x.com/sirsazly/status/1641940089348694016,536481410,sirsazly
1641940016464285696,Fri Mar 31 23:06:20 +0000 2023,0,Media Palestina Soroti Batalnya Indonesia Jadi Tuan Rumah Piala Dunia U-20 2023 Sindir FIFA soal Israel? #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/4i7XnRfcsa,1641940016464285696,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1641940016464285696,47274731,okezonenews
1641315983511130112,Fri Mar 31 23:06:17 +0000 2023,0,@YudiSet16452924 Gw nga oercaya orang2 itu orang israel.. Yg gw tau yg baju gitu biasa kelompok hamas dan pemuda palestina yg biasa bentrok ama tentara Israel. Kwkw,1641940005575868416,,YudiSet16452924,in,"South Borneo, Indonesia",0,0,0,https://x.com/Eben_Haizer/status/1641940005575868416,510254173,Eben_Haizer
1641939995731828736,Fri Mar 31 23:06:15 +0000 2023,0,Yahh die ga tahu aja klo kemarin ada atlit sepeda Israel yg juara 3 di velodrome. Tumben mamat kurang kurang referensinya..,1641939995731828736,,,in,mencari titik koordinatnya,0,0,1,https://x.com/raplee/status/1641939995731828736,71472080,raplee
1641730357497323520,Fri Mar 31 23:06:12 +0000 2023,0,@geloraco Johan bcr bgt wah jadi benar ni... Jangan jangan pdip sdh berada di jalan yang sesat ayo restrukturisasi..bila benar atau umpan lambung lempar bola gara gara israel...,1641939983006310401,,geloraco,in,,0,0,0,https://x.com/AkangTj/status/1641939983006310401,1199076225769062400,AkangTj
1641864028916989952,Fri Mar 31 23:06:11 +0000 2023,0,@Monajaved9 @OryaMaqboolJan Trade hona chahye israel k sath. Ye aik accha qadam h. Ab israel ko tasleem kar k paksitani passport sy travel ban b hatana chahye.,1641939980015616001,,Monajaved9,in,,0,0,0,https://x.com/Syed_Haroon_ali/status/1641939980015616001,2360795419,Syed_Haroon_ali
1641369802244599808,Fri Mar 31 23:06:01 +0000 2023,0,@detikcom Dikiranya kali posisi Indonesia kuat di FIFA dibanding posisi Israel...wow harap tahu diri ya,1641939938060152832,,detikcom,in,,0,0,0,https://x.com/Denata1983/status/1641939938060152832,1171684737015934976,Denata1983
1641933358862049281,Fri Mar 31 23:05:59 +0000 2023,0,@Cobratate Alhamdulillah glad to hear it,1641939928492679172,,Cobratate,in,"Glasgow, Scotland",0,0,0,https://x.com/fauziaahmad07/status/1641939928492679172,1215971123210440705,fauziaahmad07
1641721110424346625,Fri Mar 31 23:05:56 +0000 2023,0,@waannn______ @Catatan_ali7 @idextratime Statement fifa lebih sayang israel terlalu subjektif sih. Kalo misal fifa ngebatalinnya karena kontra sama permenlu bukan karena situasi skg power indonesia buat melobby lebih gede soalnya yg intervensi bukan slh satu stakeholder dan artinya fifa sendiri yg bawa politik,1641939917331918848,,waannn______,in,The Lighthouse,0,0,0,https://x.com/skygazergale/status/1641939917331918848,1292516765520412672,skygazergale
1641939880375730183,Fri Mar 31 23:05:47 +0000 2023,1,Secara UU pun Indonesia tidak bisa memberikan VISA untuk warga Israel @PSSI emang kocak geming ,1641939880375730183,,,in,"Here, There and Everywhere",0,1,0,https://x.com/AaBay81/status/1641939880375730183,275578337,AaBay81
1641939853813379072,Fri Mar 31 23:05:41 +0000 2023,0,kene buat presentation https://t.co/ACygPvYZbl,1641939853813379072,https://pbs.twimg.com/media/FslXl9iaEAAR5nM.jpg,,in,☻ she/her  ,0,0,0,https://x.com/onyourj4y/status/1641939853813379072,1505204626374610946,onyourj4y
1641939853423280130,Fri Mar 31 23:05:41 +0000 2023,1,Ijin Pak @jokowi di event ini juga ada atlet Israel lagi yg akan turut serta. Jangan kecolongan lagi Pak udah habis dana persiapan yg tidak sedikit malah event level dunia batal https://t.co/OeyqHUoM2t,1641939853423280130,https://pbs.twimg.com/media/FslXmE-aYAIS-c6.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/MaestRoy/status/1641939853423280130,67546194,MaestRoy
